why do you not want to use a return value on the recursive method,1
1 check that n  1 return if not 2 call recseqn  1 3 print 1  n,1
if anyone can point out some reference it is greatly appreciated,1
httpswwwtutorialspointcomjavajavaobjectclasseshtm,1
an official tutorial is at httpdocsoraclecomjavasetutorialjavajavaoo ,1
an introductory tutorial on java would be a good place to start  interviewers can usually tell if youve never used the technology for which theyre interviewing before,1
maybe the hr just wanted to check your creativity applied to java language,1
i dont think there is a right answer for that,1
because 0 evaluates to false in boolean contexts,1
because 0 is falsey,1
for compatiblity with c 0 is implicitly convertible to false and nonzero is implicitly convertible to true,1
i is the same as i  0 in a boolean expression,1
use for int i  3 empty i to have infinite loop,1
or whiletrue cout  i    if you want to keep the while loop,1
please add code not screenshot,1
how to you expect to judge the realness of a persons name,1
if all elements are structured the same way id probably keep it simple and do elem1intelem1 for elem in mylist you could probably map it too,1
yes there are same structure,1
show us your attempt what is c supposed to be for just a count,1
var c  elementsselectmanye  eattributescounta  aname  city  agetvaluetostring  oakland,1
indexofobject,1
how is this the opposite of get,1
suggest you read the javadocs for list httpsdocsoraclecomjavase8docsapijavautillisthtml  should be obvious,1
are you asking how to get index position of that element in your list,1
  with get you input the index and it outputs the object with indexof you input the object and it outputs the index,1
oh ok  in that sense,1
just for the sake of correctness if your objects start as  they are probably lists and not arrays,1
where did you get stuck with this,1
read up on zip and for loops,1
print each name with a number  enumerate,1
not sure how to print each name with each numbers from the lists for example the first name is test and the first number 1 is 5 then the first number2 is 20 i want that all on one line for each one in the lists,1
if you read how to ask a good questionhttpstackoverflowcomhelphowtoask you may see that is asks you to create a mcve you should show your csv data how you read it into your lists then your expected output what does test 5 20 mean,1
test the name i said that already 5number1 20number2 all of which is inside the list from the csv file,1
what have you tried so far you could try using the calendar class and setting the month to january since its definitely the 2nd monday of the year will be in jan and getting the date of the first day of the week,1
what have your attempts at creating such an algorithm been,1
i dont know how to make an smooth movement i know the fixed movement identifiermovexy,1
there s no smooth or fixed movement just use smallers values,1
i guess you default package in eclipse is different from systemgetpropertyuserdir,1
yeah you missed the part where your statment question exlusivly refered to a singleton,1
the answer does not say such a thing private constructors are merely a way of enforcing the singleton pattern you only cheat it by having your main inside that class,1
making the constructor private is one of the things you need to do to implement the singleton pattern but its not the only thing and just this by itself does not automatically make it a singleton,1
so many downvotes should i delete the question,1
  you shouldnt you have already got 3 good answers,1
your example works httpideonecomwveg5y,1
what do you mean by correctly the newlines should be working what is the intended output,1
handleevent in maingame  is not overriden,1
unrelated to your problem but you redefine the member variables game and graphics in the child class since the base class is otherwise a pure abstract class it shouldnt really have any member variables,1
average means you need to add your numbers together and divide by how many numbers you added together,1
"there is no inbuilt average method in javascript
you need to write your own methodwhich is very straight forward this link wold help you of how u can do it better httpstackoverflowcomquestions10359907arraysumandaverage",1
try googling how do i get the average of two numbers hint it doesnt involve taking their minimum,1
i know what an average is im asking how i write the code to get that i am using appstudio im trying to learn and i dont know how to do this on my own aka why i came to this website,1
thing1thing22 if thing1 and thing2 are numeric types,1
is this javascript,1
im writing a tool to update this tool will create a script update to update in anothor database,1
do you have same table in each db,1
i have same table in other database so i need create script to update it,1
which dbms are you using add sample table data both tables before and after the script execution,1
the condition i  100 is false it should be i  100,1
  why,1
yes one person give the correct information so go with  ,1
  the loop executes as long as the condition is true i  100 is not true when the loop starts so it doesnt execute,1
  you have a backward understanding of how the condition works its not the test for when the loop should stop its the test for when the loop should keep repeating,1
the random numbers are irrelevant youd have the same problem with echo foo,1
  that makes more sense thanx,1
  i didnt understand because i asked this question yesterday linkhttpstackoverflowcomquestions40008544whycanthesecondforloopargumentnotbeequaltonumber4000858140008581 and was given a wrong answer i suppose,1
please dont downvote it if you have any suggestion for my question or answer then give otherwise dont do this without any comment,1
you can use view stub for dynamically change content  with condition of user type,1
you cant call the method listbox1opgeteld with two parameters if it only takes one you dont need the second one,1
you need to provide two arguments not only one,1
  please keep it in english non dutchies wont benefit from dutch answers,1
  english please,1
use gcc instead problem solved among numerous others oh and you should try stdioh instead note the lower case,1
maybe try a compiler that hasnt been obsolete for 15 years,1
please have a look at ask mcve,1
  as it turns outhttpstackoverflowcomdocumentationreviewchanges103112 this is not a homework question …   ☹,1
 nice finding,1
what kind of macro what are you emulating,1
the macro is from our ibm server we send out updates that are user intensive to streamline this and reduce errors i would like to create a macro that would first run the batch file to ftp the file to their as400 and then perform the functions on the as400 emulator side,1
just attach a debugger then i guess and look what it does if it still is in your sorting routine it takes long or just keep it running for a few hours and check back later,1
  thank you i will try hope everybody would be kind as you are everyone is trying to prove something here instead of helping anyone,1
 rust fwiw i think your question is appropriate for so if you want people to give you tipsbest practices i invite you to codereviewhttpcodereviewstackexchangecom otherwise keep posting here ,1
im confused why this is downvoted sure the codes not the best and the post could use some formatting but the question itself seems reasonable to me,1
  think so but they though it was useless and banned me from questioning for a while because of this,1
what did you try,1
i have to remove the 91 and 0 which are present in the beginning of the string containing the multiple data into it,1
  no there is no class here i work with jqgrid and sub grid jqgrid automatic set id for subgrid and i need the color of subgrid difference vs parent grid,1
unindent is the opposite of indent youve got too little whitespace in front of your code could you post the text of the error instead of an image,1
possible duplicate of indentationerror unindent does not match any outer indentation levelhttpstackoverflowcomquestions492387indentationerrorunindentdoesnotmatchanyouterindentationlevel,1
you should not post images of text on this site your required minimal complete and verifiable examplehttpstackoverflowcomhelpmcve must be in formatted text,1
unident one indent to rule them all,1
what have you tried to achieve your wanted results what has your research concerning your problem shown can you provide code of your tries how do i ask a good questionhttpsstackoverflowcomhelphowtoask how much research effort is expectedhttpsmetastackoverflowcomquestions261592howmuchresearcheffortisexpectedofstackoverflowusers and how to create a minimal complete and verifiable examplehttpsstackoverflowcomhelpmcve might be helpful to improve your question,1
not working means are you getting any error or exception,1
please use less capitals and more actual explanation,1
what is the actual issue didint get it,1
its not inserting to my table,1
do i have any problem to my subquery select  ,1
are you getting any error whats your c code which executes this query does sub query return exactly on result,1
i tried to remove subquery select and i just put any value that possible for its data type and its working but when i using subqueries select it doesnt working,1
baseheight2 what is your question,1
mayne you need herons formulahttpsenmwikipediaorgwikiheron27sformula,1
undefined behaviorhttpencppreferencecomwcpplanguageub,1
perfectly fine and undefined behavior is like walking with great joy on the streets of gold laced with land mineshttpsenwikipediaorgwikilandmine,1
also dont cast the result of mallochttpstackoverflowcomquestions605845doicasttheresultofmalloc,1
now the question isnt about c please settle on a language,1
what is your expected output and what is your actual output welcome to so please be sure to read about how to ask good questionshttpstackoverflowcomhelphowtoask,1
the question was about homebrew macports is not homebrew the op states they prefer not to use mac ports,1
  mac in new version dose not let you update openssl using homebrew i mean you can install or update it using homebrew but you can not prioritize it so instead of updating it using  homebrew you can update it using macports  and prioritize it,1
try swiftifyhttpobjectivec2swiftcom,1
"initindex int image uiimage 
        superinit
        selfindex  index
        selfimage  image
    ",1
given that you added an attempt and some specific problems you came across ill reopen this,1
theres still not enough information in the question to be answerable for example where is index and image defined in the swift code,1
