Why do you not want to use a return value on the recursive method?,1
"1. check that `n > 1`, return if not. 2. call `recSeq(n - 1)`. 3. print `1 << n`.",1
"If anyone can point out some reference, it is greatly appreciated!",1
https://www.tutorialspoint.com/java/java_object_classes.htm,1
An official tutorial is at http://docs.oracle.com/javase/tutorial/java/javaOO/ .,1
An introductory tutorial on Java would be a good place to start.  Interviewers can *usually* tell if you've never used the technology for which they're interviewing before.,1
maybe the HR just wanted to check your creativity applied to java language..,1
I dont think there is a right answer for that...,1
Because `0` evaluates to `false` in boolean contexts,1
"Because 0 is ""falsey""?",1
"For compatiblity with C, `0` is implicitly convertible to `false`, and non-zero is implicitly convertible to `true`.",1
`i` is the same as `i != 0` in a boolean expression.,1
Use `for (int i = 3; /*Empty*/; --i)` to have infinite loop.,1
"or `while(true) cout << i-- << "" "";` if you want to keep the while loop",1
"Please add code, not screenshot.",1
How to you expect to judge the realness of a person's name?,1
"If all elements are structured the same way, I'd probably keep it simple and do `[elem[:-1]+[int(elem[-1])] for elem in my_list]`, you could probably `map` it too.",1
"yes, there are same structure.",1
Show us your attempt. What is `c` supposed to be for? Just a count?,1
"`var c = elements.SelectMany(e => e.Attributes).Count(a => a.Name == ""City"" && a.GetValue().ToString() == ""Oakland"");`",1
`indexOf(Object)`,1
how is this the opposite of .get?,1
Suggest you read the javadocs for list: https://docs.oracle.com/javase/8/docs/api/java/util/List.html  Should be obvious.,1
Are you asking how to get `index (position) of` that `element` in your list?,1
"@Amir. With `get`, you input the index and it outputs the object. With `indexOf`, you input the object, and it outputs the index.",1
"oh, ok, -- in that sense..",1
"Just for the sake of correctness: if your objects start as `[]`, they are probably `list`s and not arrays.",1
Where did you get stuck with this?,1
Read up on `zip` and `for` loops.,1
"""print each name with a number"" -- `enumerate`?",1
"Not sure how to print each name with each numbers from the lists for example the first name is test and the first number 1 is 5 then the first number2 is 20, I want that all on one line for each one in the lists",1
"If you read [how to ask a good question](http://stackoverflow.com/help/how-to-ask), you may see that is asks you to create a [mcve]. You should show your CSV data, how you read it into your lists, then your expected output. What does `Test, 5, 20` mean?",1
"Test (THE NAME) i said that already, 5(number1), 20(number2), all of which is inside the list from the csv file.",1
"What have you tried so far? You could try using the `Calendar` class and setting the month to January (since it's definitely the 2nd monday of the year will be in Jan), and getting the Date of the first day of the week.",1
What have your attempts at creating such an algorithm been?,1
"I don't know how to make an SMOOTH movement, I know the ""fixed"" movement (identifier.move(x,y)).",1
"There' s NO ""smooth"" or ""fixed"" movement, just use smallers values",1
"I guess you `default package in Eclipse` is different from `System.getProperty(""user.dir"")`",1
"yeah, you missed the part where your statment (question), exlusivly refered to a `singleton`.",1
The answer does not say such a thing. Private constructors are merely a way of enforcing the singleton pattern. You only cheat it by having your main inside that class.,1
"Making the constructor `private` is one of the things you need to do to implement the singleton pattern. But it's not the only thing, and just this by itself does not automatically make it a singleton.",1
"So many down-votes, should I delete the question?",1
"@piepi, you shouldn't, you have already got 3 good answers",1
Your example works http://ideone.com/wvEg5y,1
"What do you mean by ""correctly""? The newlines should be working. What is the intended output?",1
handleEvent in MainGame  is not overriden,1
"Unrelated to your problem, but you *redefine* the member variables `game` and `graphics` in the child class. Since the base class is otherwise a pure abstract class it shouldn't really have any member variables.",1
Average means you need to add your numbers together and divide by how many numbers you added together.,1
"There is no inbuilt average method in javascript.
you need to write your own method.which is very straight forward ..This link wold help you of how u can do it better http://stackoverflow.com/questions/10359907/array-sum-and-average",1
"Try Googling ""How do I get the average of two numbers"". Hint: It doesn't involve taking their minimum.",1
"I know what an average is.... I'm asking how I write the code to get that? I am using AppStudio. I'm trying to learn and I don't know how to do this on my own, aka why I came to this website!!",1
`(thing1+thing2)/2` if `thing1` and `thing2` are numeric types.,1
Is this `JavaScript`?,1
i'm writing a tool to update. this tool will create a script update to update in anothor database,1
Do you have same table In Each DB,1
i have same table in other database. so i need create script to update it,1
"Which dbms are you using? Add sample table data (both tables), before and after the ""script"" execution.",1
The condition ``$i == 100`` is false it should be ``$i <= 100``,1
@jmattheis Why?,1
"Yes, One person give the correct information so go with @jmattheis.",1
"@BitByBit The loop executes as long as the condition is true. `$i == 100` is not true when the loop starts, so it doesn't execute.",1
"@BitByBit You have a backward understanding of how the condition works. It's not the test for when the loop should stop, it's the test for when the loop should keep repeating.",1
"The random numbers are irrelevant, you'd have the same problem with `echo ""foo"";`",1
@Barmar That makes more sense. Thanx.,1
@Barmar I didn't understand because I asked this question yesterday: [link](http://stackoverflow.com/questions/40008544/why-can-the-second-for-loop-argument-not-be-equal-to-number/40008581#40008581]) and was given a wrong answer I suppose.,1
"Please don't downvote it, If you have any suggestion for my question or answer then give otherwise don't do this without any comment..",1
you can use view stub for dynamically change content  with condition of user type.,1
You can't call the method `Listbox1opgeteld` with two parameters if it only takes one. You don't need the second one.,1
"You need to provide two arguments, not only one",1
@CodeJoy Please keep it in english. Non dutchies won't benefit from dutch answers.,1
@CodeJoy English please.,1
"use gcc instead, problem solved (among numerous others). Oh, and you should try `stdio.h` instead, note the lower case",1
Maybe try a compiler that hasn't been obsolete for 15 years.,1
"Please have a look at [ask], [mcve].",1
"@jarlh As [it turns out](http://stackoverflow.com/documentation/review/changes/103112), this is not a homework question …   ☹",1
@cl:Nice finding,1
What kind of macro? What are you emulating?,1
"The macro is from our IBM server. We send out updates that are user intensive. To streamline this and reduce errors, I would like to create a macro that would first run the batch file to FTP the file to their AS400 and then perform the functions on the AS400 emulator side.",1
just attach a debugger then I guess and look what it does. If it still is in your sorting routine it takes long. Or just keep it running for a few hours and check back later.,1
"@Hayt Thank you, I will try. hope everybody would be kind as you are. Everyone is trying to prove something here instead of helping anyone",1
"@G.Rust FWIW, I think your question is appropriate for SO. If you want people to give you tips/best practices, I invite you to [codereview](http://codereview.stackexchange.com/). Otherwise, keep posting here. :)",1
"I'm confused why this is downvoted. Sure, the code's not the best and the post could use some formatting, but the question itself seems reasonable to me.",1
@GManNickG think so but they though it was useless and banned me from questioning for a while because of this..,1
What did you try?,1
I have to remove the +91 and 0 which are present in the beginning of the string containing the multiple data into it.,1
"@Swellar No, there is no class here, i work with JQgrid, and sub grid, Jqgrid automatic set id for SubGrid and I need the color of Subgrid difference vs parent grid.",1
Unindent is the opposite of indent. You've got too little whitespace in front of your code. Could you post the text of the error instead of an image?,1
Possible duplicate of [IndentationError: unindent does not match any outer indentation level](http://stackoverflow.com/questions/492387/indentationerror-unindent-does-not-match-any-outer-indentation-level),1
"You should not post images of text on this site. Your required [Minimal, Complete, and Verifiable example](http://stackoverflow.com/help/mcve) must be in formatted text.",1
"""Unident""... One indent to rule them all...",1
