Why should that code even work? You never call your register function. `Sometimes it work`  Bet that ***never*** works if that is the complete code,0
You'll learn a lot more if you do your own homework. I'd suggest starting by paying attention to formatting/indentation.,0
Maybe contact this person http://stackoverflow.com/questions/6806568/error-celsius-cannot-be-resolved-to-a-variable?rq=1 who is doing the same homework question.,0
Why are you using a loop inside your methods? Makes no sense. And why are you declaring scanner inside your method?,0
It is a nonsense. Index is ever belong to order.,0
Google is your friend...,0
This is totally unreliable,0
What effort have you made to research this question yourself?,0
@DougSmith You should take a basic tutorial or text book on [tag:c++] before asking here ...,0
I am willing to sacrifice my 300 points just to downvote you even more.,0
Did you do any research before posting? Does as.numeric() not work?,0
"This is Homework used in coursera course ""programming in R"". It should be deleted from the page.",0
We are not going to debug your 1000 line code dump,0
"@Measuring Screenscraping is generally frowned upon, so is making bots, combine the two and you have a recipe for downvotes. Sans an explanation one has to conclude you're making a bot to game the game.",0
"@Measuring Then too, he's basically asking for someone else to write code for him.",0
If you have questions like this then start reading a quickstarter C/C++ tutorial before trying to solve any kind of problems.,0
hope the 2 upvotes are for the sake of the joke,0
Please read a better `C++` tutorial. You seem to be missing the absolute basics of this language.,0
I love his thinking :). Made my day.,0
I just threw up a little in my mouth...,0
Sorry but `-1` for zero effort.,0
This is not a freelancers portal but Q&A site so read how to ask question etc [here](https://stackoverflow.com/tour),0
"I want a spaceship! But seriously, this question is lacking effort and understanding. Where is your code, what have you tried?",0
"No detail on what you want to achieve, no clear direction, you havent even tried to ask the right question.",0
"Probably because your question is short, shows no demonstration of effort, and seems to purposely discount the usual solutions that might be the best or only possibilities...",0
Probably because your question is way too broad and you have not posted the code you currently have. SO is not a 'do my homework' site,0
"In all seriousness, just google search for `css starfield` and see what you get...",0
Did you study about Time Complexity Calculation before asking the question?,0
Please perform rudimentary research on questions before posting to StackOverflow. This question could be answered immediately using Google.,0
"Possible starting-point: Any C tutorial, book, standard or the like.",0
Just try something on your own before asking from another..... This is a lazy post,0
@ThisaruGuruge: lazy like short-circuit evaluation?,0
"Everything on the computer in any form is indeed ""real"" and stores somewhere. This is more of a hard-ware question if you want those details, not programming, so I wouldn't ask on StackOverflow",0
Dollar off! ...,0
This question appears to be off-topic because it is about philosophy.,0
"I'm guessing part of the reason people downvoted is because of the phrase `If you have a 64-bit program installed on a 32-bit computer/laptop`, which of course is so obviously impossible that it's nonsensical.",0
That's ridiculous.,0
-1 for not doing your assignment and get some other people do it for you.,0
"Atleast provide some basics done by you, and a hint that this is an assignment",0
HAHA! This made my day :o),0
Hahahahhahaha this made me laugh for the first time today! :D,0
"@orange Regardless of whether the code is there or not, the question is one of the countless debug-this-code-for-me questions posted every day, with little or any additional information such as results of debugging attempts etc. Really not the kind of thing many people, myself included, think SO should be encouraging.",0
"""the code seems perfectly fine, I'm sure these compiler errors mean nothing"".",0
"_""the code seems perfectly fine to me""_ - General rule of thumb, every time you think the compiler is wrong you are.",0
Go Downvotes! you can reach -10 !! :),0
"""wow"" genious program, that corrects misspelled ""exerise"" into correct ""exercise""",0
"@PeterMiehle I hate to scold, but [""As long as the question is in salvageable English and makes some modicum of sense, it should be edited and improved like any other post.""](http://blog.stackoverflow.com/2009/07/non-english-question-policy/)",0
"@Nick you put much too much afford into a ""make my homework for me""-question!",0
please try not to post duplicate answers. especially not when the answer your copying has been posted years before and your answer adds no more value than the original,0
I do love doing other peoples homework. Do you?,0
"This question appears to be off-topic because googling ""python int"" is not too difficult.",0
"@MattDMo That's not a reason to close the question, just to downvote.",0
"This seems fairly straight-forward to Google, or just try with an interpreter. Was there something you thought it did or should do that you found counter-intuitive? Sometimes it helps to let folks know that you thought about something a bit and just where your confusion lies.",0
You can start by [Googling](https://www.google.com?q=pure+css+slideshow&gws_rd=cr&ei=Ghi5VJXfIIrgywOttIG4Dw#q=pure+css+slideshow).,0
"If this is indeed a homework question, I suggest you find another college where they ask meaningful questions.",0
"Let me guess. You copied the above code from some site but it doesn't do exactly what you need, so you want someone to fix it for you.",0
"While the question is more or less straightforward, and the answer provided so far is correct, this indeed looks like a copypasta for a homework assignment left to the last minute. I find it hard to believe one could have written the code provided and not know how to fix the above problem.",0
@interjay ya ma niggah. Finding easy way out niggah,0
"@TilakRaj this isn't a discussion forum, it's a Q&A site. Ask an [on-topic question](http://stackoverflow.com/help/on-topic).",0
"@TilakRaj 1. That's not a question (both because it's a comment, and doesn't actually contain a specific question). 2. We [don't do *""urgent""*](http://meta.stackexchange.com/q/6506). 3. We [don't do *""explanation""*](http://meta.stackoverflow.com/q/253894/3001761). Learn how this site works, or leave.",0
"And ""how to load jquery"" in Google didn't help?",0
"There's a new start-up company called Google that can actually search the interwebs for you and give you an answer to this...it isn't a very big or well known company but, give them a shot?",0
"Have you not attended a single class yet? Isn't this something that's covered, you know, in the class materials?",0
I'm pretty sure that is covered by the MSDN documentation.,0
I smell homework.....,0
"Don't feel this question is too broad as it is asking what is generics in c++. A simple googling like ""angle brackets in c++"" could have lead @YumYumYum to a yummy answer. like in this link https://msdn.microsoft.com/en-us/library/sbh15dya.aspx",0
You should read a beginners programming book first. It seems like you do not understand the very basics of object oriented programming (or any programming) for that matter.,0
SO is not a code writing service. At the very least show us your HTML and what JQuery you have tried so far.,0
This post shows no effort whatsoever in finding solution to your problem.,0
This question appears to be off-topic because it is about a typo and it serves no use beyond this single situation.,0
"The question is not clear, the value of X is unknown, No information about the error is given. How do you expect us to help you?",0
"No I mean, your question is irrelevant :) Your problem is wrong filename or wrong filename visible in Windows? What is your problem? Is filename ok?",0
You meant to post this on your blog. Stack Overflow is for **questions**.,0
This question appears to be off-topic because it is insane.,0
"@user3054967: please use google for that: ""mysql table limit rows""",0
@user3054967: there is a point for that - google something about partitioning and sharding. But **it is** a rocket science,0
You're asking about general database scaling. Your questions range from entry-level to senior-dba level which is causing a lot of frustrating here. You're not going to learn 5+ years of experience in one question/answer environment. You've pointed out a lot of information that you've pieced together from the internet but it's clear you don't understand all the implications. Start slow and work your way from there.. don't ask ridiculous questions and learn when you're out of your league. That's the best thing you can take away from this question.,0
Google is your friend -> `How to open a url in a new window`,0
Why don't you come back when you've done some research and can show us some code?,0
-1 there are solutions all over google and there's a duplicate right here: http://stackoverflow.com/questions/726761/javascript-open-in-a-new-window-not-tab?rq=1,0
possible duplicate of [open a new window inside same page in a small size](http://stackoverflow.com/questions/9498621/open-a-new-window-inside-same-page-in-a-small-size),0
"`""swing does not support sleep,...""` -- but it does allow for Swing Timers which is just as good if not better. `""... nor does it allow you to parse ints in an event listener when the references come from an array.""` -- sorry but this is hogwash. You've got a bug in your code. If you need our help, post the code, and let's help you find your bug. Or you can rant. Your choice.",0
"I've tried to clean up the formatting. Now what the OP must do is to debug the parse errors -- to look and see ***exactly*** what each array item holds, if it has an trailing or leading spaces, punctuation or anything else that needs to be trimmed. @FredCarston: you definitely have a bug in **your** code, the parsing issue has ***nothing*** to do with Swing, and your posted code ***is*** helpful. Next time, please follow our advice. You've wasted at lot of time and our patience. Remember please that we are all volunteers.",0
Please tell me those are dummy names...,0
RIP naming conventions.,0
SO isn't a code-writing service... Could you demonstrate that you've at least tried _something_?,0
Try writing it yourself and folks here will be glad to help if you get stuck.,0
@PeterMiehle What's the point of giving an answer two an unclear question and then complaining about _comments_ making exactly the assumptions you made for your “answer”.,0
we still do not know the definition of MAN()!,0
